Time [s],Channel 1,Channel 2
2.485714800,1,1
2.485732200,1,0
2.485740800,1,1
2.485749500,1,0
2.485758200,1,1
2.485766900,1,0
2.485784300,1,1
2.485793000,1,0
2.485845100,1,1
2.485853800,1,0
2.485871200,1,1
2.485879800,1,0
2.485897200,1,1
2.485905900,1,0
2.485923300,1,1
2.485932000,1,0
2.485958000,1,1
2.485966700,1,0
2.485975400,1,1
2.485992800,1,0
2.486010200,1,1
2.486018900,1,0
2.486036200,1,1
2.486053600,1,0
2.486062300,1,1
2.486079700,1,0
2.486123100,1,1
2.486140500,1,0
2.486149200,1,1
2.486157900,1,0
2.486175200,1,1
2.486183900,1,0
2.486210000,1,1
2.491230200,0,1
2.491256200,1,1
2.491264900,0,1
2.491273600,1,1
2.491282300,0,1
2.491291000,1,1
2.491299700,0,1
2.491308400,1,1
2.491317100,0,1
2.491325700,1,1
2.491334400,0,1
2.491395200,1,1
2.491403900,0,1
2.491412600,1,1
2.491421300,0,1
2.491482100,1,1
2.491496300,1,0
2.491505000,1,1
2.491531100,1,0
2.491539700,1,1
2.491548400,1,0
2.491557100,1,1
2.491565800,1,0
2.491574500,1,1
2.491583200,1,0
2.491591900,1,1
2.491600600,1,0
2.491617900,1,1
2.491644000,1,0
2.491661400,1,1
2.491670100,1,0
2.491678700,1,1
2.491696100,1,0
2.491713500,1,1
2.491730900,1,0
2.491748200,1,1
2.491756900,1,0
2.491835100,1,1
2.491843800,1,0
2.491922000,1,1
2.491930700,1,0
2.492008900,1,1
2.492017600,1,0
2.492095700,1,1
2.492104400,1,0
2.492182600,1,1
2.492191300,1,0
2.492269500,1,1
2.492278200,1,0
2.492356400,1,1
2.492365100,1,0
2.492443200,1,1
2.492451900,1,0
2.492530100,1,1
2.492538800,1,0
2.492617000,1,1
2.492625700,1,0
2.492703900,1,1
2.492712600,1,0
2.492790800,1,1
2.492799500,1,0
2.492877600,1,1
2.492886300,1,0
2.492964500,1,1
2.492973200,1,0
2.493051400,1,1
2.493060100,1,0
2.493138300,1,1
2.493147000,1,0
2.493225100,1,1
2.493233800,1,0
2.493312000,1,1
2.493320700,1,0
2.493398900,1,1
2.493407600,1,0
2.493485800,1,1
2.493494500,1,0
2.493572600,1,1
2.493581300,1,0
2.493659500,1,1
2.493668200,1,0
2.493746400,1,1
2.493755100,1,0
2.493833300,1,1
2.493842000,1,0
2.493920100,1,1
2.493928800,1,0
2.494007000,1,1
2.494015700,1,0
2.494093900,1,1
2.494102600,1,0
2.494180800,1,1
2.494189500,1,0
2.494267600,1,1
2.494276300,1,0
2.494354500,1,1
2.494363200,1,0
2.494441400,1,1
2.494450100,1,0
2.494528300,1,1
2.494537000,1,0
2.494615100,1,1
2.494623800,1,0
2.494702000,1,1
2.494710700,1,0
2.494788900,1,1
2.494797600,1,0
2.494875800,1,1
2.494884500,1,0
2.494962600,1,1
2.494971300,1,0
2.495049500,1,1
2.495058200,1,0
2.495136400,1,1
2.495145100,1,0
2.495223300,1,1
2.495232000,1,0
2.495310100,1,1
2.495318800,1,0
2.495397000,1,1
2.495405700,1,0
2.495483900,1,1
2.495492600,1,0
2.495570800,1,1
2.495579500,1,0
2.495657600,1,1
2.495666300,1,0
2.495744500,1,1
2.495753200,1,0
2.495831400,1,1
2.495840100,1,0
2.495918300,1,1
2.495927000,1,0
2.496005100,1,1
2.496013800,1,0
2.496092000,1,1
2.496100700,1,0
2.496178900,1,1
2.496187600,1,0
2.496265800,1,1
2.496274500,1,0
2.496352600,1,1
2.496361300,1,0
2.496439500,1,1
2.496448200,1,0
2.496526400,1,1
2.496535100,1,0
2.496613300,1,1
7.554490600,1,0
7.554499300,1,1
7.554516600,1,0
7.554534000,1,1
7.554542700,1,0
7.554551400,1,1
7.554560100,1,0
7.554568800,1,1
7.554577500,1,0
7.554655600,1,1
7.554673200,0,1
7.554690600,1,1
7.554708000,0,1
7.554716600,1,1
7.554725300,0,1
7.554734000,1,1
7.554742700,0,1
7.554751400,1,1
7.554760100,0,1
7.554803500,1,1
7.554812200,0,1
7.554838300,1,1
7.554847000,0,1
7.554855600,1,1
7.554864300,0,1
7.554890400,1,1
7.554899100,0,1
7.554916500,1,1
7.554933800,0,1
7.555012000,1,1
7.555020700,0,1
7.555038100,1,1
7.555046800,0,1
7.555098900,1,1
7.555107600,0,1
7.555116300,1,1
7.555142300,0,1
7.555151000,1,1
7.555177100,0,1
7.555185800,1,1
7.555194500,0,1
7.555211800,1,1
7.555220500,0,1
7.555229200,1,1
7.555237900,0,1
7.555264000,1,1
7.555281300,0,1
7.555290000,1,1
7.555298700,0,1
7.555316100,1,1
7.555342200,0,1
7.555359500,1,1
7.555368200,0,1
7.555376900,1,1
7.555385600,0,1
7.555394300,1,1
7.555420300,0,1
7.555429000,1,1
7.555437700,0,1
7.555446400,1,1
7.555455100,0,1
7.555463800,1,1
7.555472500,0,1
7.555481100,1,1
7.555489800,0,1
7.555498500,1,1
7.555515900,0,1
7.555533300,1,1
7.555542000,0,1
7.555550600,1,1
7.555559300,0,1
7.555602800,1,1
7.555611500,0,1
7.555620100,1,1
7.555628800,0,1
7.555681000,1,1
7.555689700,0,1
7.555698300,1,1
7.555715700,0,1
7.555733100,1,1
7.555759200,0,1
7.555767800,1,1
7.555776500,0,1
7.555785200,1,1
7.555802600,0,1
7.555811300,1,1
7.555828700,0,1
7.555837300,1,1
7.555889500,0,1
7.555924200,1,1
7.555941600,0,1
7.555950300,1,1
7.555976300,0,1
7.555985000,1,1
7.555993700,0,1
7.556002400,1,1
7.556011100,0,1
7.556019800,1,1
7.556037200,0,1
7.556054500,1,1
7.556063200,0,1
7.556080600,1,1
7.556098000,0,1
7.556106600,1,1
7.556115300,0,1
7.556141400,1,1
7.556150100,0,1
7.556158800,1,1
7.556167500,0,1
7.556176100,1,1
7.556184800,0,1
7.556193500,1,1
7.556202200,0,1
7.556210900,1,1
7.556219600,0,1
7.556228300,1,1
7.556756900,1,0
7.556774300,1,1
7.556791700,1,0
7.556800300,1,1
7.556809000,1,0
7.556817700,1,1
7.556826400,1,0
7.556835100,1,1
7.556843800,1,0
7.556887200,1,1
7.556895900,1,0
7.556922000,1,1
7.556930700,1,0
7.556939300,1,1
7.556948000,1,0
7.556956700,1,1
7.556965400,1,0
7.556974100,1,1
7.556991500,1,0
7.557008800,1,1
7.557017500,1,0
7.557026200,1,1
7.557043600,1,0
7.557069600,1,1
7.557078300,1,0
7.557095700,1,1
7.557104400,1,0
7.557113100,1,1
7.557121800,1,0
7.557139100,1,1
7.557156500,1,0
7.557182600,1,1
7.557191300,1,0
7.557208600,1,1
7.557217300,1,0
7.557226000,1,1
7.557234700,1,0
7.557243400,1,1
7.557260800,1,0
7.557269500,1,1
7.557278200,1,0
7.557286800,1,1
7.557304200,1,0
7.557321600,1,1
7.557330300,1,0
7.557347700,1,1
7.557365000,1,0
7.557382400,1,1
7.557408500,1,0
7.557417200,1,1
7.557451900,1,0
7.557460600,1,1
7.557469300,1,0
7.557495300,1,1
7.557504000,1,0
7.557530100,1,1
7.557538800,1,0
7.557547500,1,1
7.557564900,1,0
7.557582200,1,1
7.557599600,1,0
7.557608300,1,1
7.557625700,1,0
7.557651700,1,1
7.557660400,1,0
7.557669100,1,1
7.557677800,1,0
7.557686500,1,1
7.557695200,1,0
7.557703800,1,1
7.557712500,1,0
7.557721200,1,1
7.557729900,1,0
7.557747300,1,1
7.557756000,1,0
7.557773300,1,1
7.557799400,1,0
7.557808100,1,1
7.557816800,1,0
7.557825500,1,1
7.557834200,1,0
7.557851500,1,1
7.557886300,1,0
7.557895000,1,1
7.557921000,1,0
7.557929700,1,1
7.557938400,1,0
7.557964500,1,1
7.557973200,1,0
7.557990500,1,1
7.558007900,1,0
7.558025300,1,1
7.558042700,1,0
7.558051300,1,1
7.558060000,1,0
7.558068700,1,1
7.558077400,1,0
7.558086100,1,1
7.558112200,1,0
7.558120800,1,1
7.558146900,1,0
7.558173000,1,1
7.558190400,1,0
7.558199000,1,1
7.558233800,1,0
7.558242500,1,1
7.558268500,1,0
7.558277200,1,1
7.563323900,0,1
7.563349900,1,1
7.563358600,0,1
7.563367300,1,1
7.563376000,0,1
7.563384700,1,1
7.563393400,0,1
7.563402000,1,1
7.563410700,0,1
7.563419400,1,1
7.563428100,0,1
7.563488900,1,1
7.563497600,0,1
7.563506300,1,1
7.563515000,0,1
7.563575800,1,1
7.563590200,1,0
7.563598900,1,1
7.563624900,1,0
7.563633600,1,1
7.563642300,1,0
7.563651000,1,1
7.563659700,1,0
7.563668400,1,1
7.563677100,1,0
7.563685700,1,1
7.563694400,1,0
7.563711800,1,1
7.563737900,1,0
7.563755200,1,1
7.563763900,1,0
7.563772600,1,1
7.563790000,1,0
7.563807400,1,1
7.563824800,1,0
7.563842100,1,1
7.563850800,1,0
7.563929000,1,1
7.563937700,1,0
7.564015900,1,1
7.564024600,1,0
7.564102700,1,1
7.564111400,1,0
7.564189600,1,1
7.564198300,1,0
7.564276500,1,1
7.564285200,1,0
7.564363400,1,1
7.564372100,1,0
7.564450300,1,1
7.564459000,1,0
7.564537100,1,1
7.564545800,1,0
7.564624000,1,1
7.564632700,1,0
7.564710900,1,1
7.564719600,1,0
7.564797800,1,1
7.564806500,1,0
7.564884600,1,1
7.564893300,1,0
7.564971500,1,1
7.564980200,1,0
7.565058400,1,1
7.565067100,1,0
7.565145300,1,1
7.565154000,1,0
7.565232100,1,1
7.565240800,1,0
7.565319000,1,1
7.565327700,1,0
7.565405900,1,1
7.565414600,1,0
7.565492800,1,1
7.565501500,1,0
7.565579600,1,1
7.565588300,1,0
7.565666500,1,1
7.565675200,1,0
7.565753400,1,1
7.565762100,1,0
7.565840300,1,1
7.565849000,1,0
7.565927100,1,1
7.565935800,1,0
7.566014000,1,1
7.566022700,1,0
7.566100900,1,1
7.566109600,1,0
7.566187800,1,1
7.566196500,1,0
7.566274600,1,1
7.566283300,1,0
7.566361500,1,1
7.566370200,1,0
7.566448400,1,1
7.566457100,1,0
7.566535300,1,1
7.566544000,1,0
7.566622100,1,1
7.566630800,1,0
7.566709000,1,1
7.566717700,1,0
7.566795900,1,1
7.566804600,1,0
7.566882800,1,1
7.566891500,1,0
7.566969600,1,1
7.566978300,1,0
7.567056500,1,1
7.567065200,1,0
7.567143400,1,1
7.567152100,1,0
7.567230300,1,1
7.567239000,1,0
7.567317100,1,1
7.567325800,1,0
7.567404000,1,1
7.567412700,1,0
7.567490900,1,1
7.567499600,1,0
7.567577800,1,1
7.567586500,1,0
7.567664600,1,1
7.567673300,1,0
7.567751500,1,1
7.567760200,1,0
7.567838400,1,1
7.567847100,1,0
7.567925300,1,1
7.567934000,1,0
7.568012100,1,1
7.568020800,1,0
7.568099000,1,1
7.568107700,1,0
7.568185900,1,1
7.568194600,1,0
7.568272800,1,1
7.568281500,1,0
7.568359600,1,1
7.568368300,1,0
7.568446500,1,1
7.568455200,1,0
7.568533400,1,1
7.568542100,1,0
7.568620300,1,1
7.568629000,1,0
7.568707200,1,1
12.674388100,1,0
12.674396800,1,1
12.674414200,1,0
12.674431500,1,1
12.674440200,1,0
12.674448900,1,1
12.674457600,1,0
12.674466300,1,1
12.674475000,1,0
12.674553100,1,1
12.674570800,0,1
12.674588100,1,1
12.674605500,0,1
12.674614200,1,1
12.674622900,0,1
12.674631600,1,1
12.674640300,0,1
12.674648900,1,1
12.674657600,0,1
12.674701100,1,1
12.674709800,0,1
12.674735800,1,1
12.674744500,0,1
12.674753200,1,1
12.674761900,0,1
12.674770600,1,1
12.674788000,0,1
12.674796600,1,1
12.674805300,0,1
12.674822700,1,1
12.674831400,0,1
12.674848800,1,1
12.674874800,0,1
12.674883500,1,1
12.674900900,0,1
12.674909600,1,1
12.674918300,0,1
12.674926900,1,1
12.674935600,0,1
12.674953000,1,1
12.674970400,0,1
12.674996400,1,1
12.675005100,0,1
12.675013800,1,1
12.675022500,0,1
12.675039900,1,1
12.675074600,0,1
12.675083300,1,1
12.675092000,0,1
12.675109400,1,1
12.675118100,0,1
12.675126800,1,1
12.675135500,0,1
12.675170200,1,1
12.675178900,0,1
12.675187600,1,1
12.675222300,0,1
12.675231000,1,1
12.675248400,0,1
12.675257100,1,1
12.675265800,0,1
12.675283100,1,1
12.675291800,0,1
12.675300500,1,1
12.675317900,0,1
12.675326600,1,1
12.675335300,0,1
12.675344000,1,1
12.675352600,0,1
12.675361300,1,1
12.675378700,0,1
12.675387400,1,1
12.675396100,0,1
12.675422100,1,1
12.675439500,0,1
12.675448200,1,1
12.675465600,0,1
12.675474300,1,1
12.675483000,0,1
12.675491600,1,1
12.675526400,0,1
12.675535100,1,1
12.675561200,0,1
12.675578500,1,1
12.675587200,0,1
12.675604600,1,1
12.675613300,0,1
12.675630600,1,1
12.675639300,0,1
12.675648000,1,1
12.675674100,0,1
12.675691500,1,1
12.675700200,0,1
12.675708800,1,1
12.675717500,0,1
12.675734900,1,1
12.675743600,0,1
12.675752300,1,1
12.675769700,0,1
12.675778300,1,1
12.675787000,0,1
12.675804400,1,1
12.675821800,0,1
